model_b,metric,layer,example_id,baseline_score,intervention_score,paired_damage
1.7,argument_binding,2,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_143,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_15,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,2,simple_python_170,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_207,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_228,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_237,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_239,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_275,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_288,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_366,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_398,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_44,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_86,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_97,1.0,0.0,1.0
1.7,argument_binding,2,simple_python_98,1.0,0.0,1.0
1.7,argument_binding,3,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,3,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,3,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_288,1.0,0.0,1.0
1.7,argument_binding,3,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,3,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,3,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,4,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,4,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,4,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,4,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,5,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,5,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,5,simple_python_86,1.0,0.0,1.0
1.7,argument_binding,5,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,5,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,6,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_158,0.0,1.0,-1.0
1.7,argument_binding,6,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_77,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,6,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_102,1.0,0.0,1.0
1.7,argument_binding,7,simple_python_112,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,7,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,7,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,7,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,8,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,8,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_158,0.0,1.0,-1.0
1.7,argument_binding,8,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_288,1.0,0.0,1.0
1.7,argument_binding,8,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,8,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,8,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,9,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_158,0.0,1.0,-1.0
1.7,argument_binding,9,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_77,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,9,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_102,1.0,0.0,1.0
1.7,argument_binding,10,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,10,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,10,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,10,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_228,1.0,0.0,1.0
1.7,argument_binding,10,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,10,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,10,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,11,simple_python_102,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_143,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_15,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,11,simple_python_170,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_207,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_228,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_237,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_239,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_275,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_288,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_366,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_398,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_44,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_86,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_97,1.0,0.0,1.0
1.7,argument_binding,11,simple_python_98,1.0,0.0,1.0
1.7,argument_binding,12,simple_python_102,1.0,0.0,1.0
1.7,argument_binding,12,simple_python_112,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,12,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_15,1.0,0.0,1.0
1.7,argument_binding,12,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,12,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_207,1.0,0.0,1.0
1.7,argument_binding,12,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_366,1.0,0.0,1.0
1.7,argument_binding,12,simple_python_398,1.0,0.0,1.0
1.7,argument_binding,12,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_77,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,12,simple_python_97,1.0,0.0,1.0
1.7,argument_binding,12,simple_python_98,1.0,0.0,1.0
1.7,argument_binding,13,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_112,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,13,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_77,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,13,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_102,1.0,0.0,1.0
1.7,argument_binding,14,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,14,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_15,1.0,0.0,1.0
1.7,argument_binding,14,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,14,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_207,1.0,0.0,1.0
1.7,argument_binding,14,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_239,1.0,0.0,1.0
1.7,argument_binding,14,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_398,1.0,0.0,1.0
1.7,argument_binding,14,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,14,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,14,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_102,1.0,0.0,1.0
1.7,argument_binding,15,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,15,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,15,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_77,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,15,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_112,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,16,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_77,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,16,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,17,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_15,1.0,0.0,1.0
1.7,argument_binding,17,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,17,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_275,1.0,0.0,1.0
1.7,argument_binding,17,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,17,simple_python_86,1.0,0.0,1.0
1.7,argument_binding,17,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,17,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,18,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,18,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,18,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_77,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,18,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,19,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,19,simple_python_143,1.0,0.0,1.0
1.7,argument_binding,19,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_158,0.0,1.0,-1.0
1.7,argument_binding,19,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_275,1.0,0.0,1.0
1.7,argument_binding,19,simple_python_288,1.0,0.0,1.0
1.7,argument_binding,19,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_44,1.0,0.0,1.0
1.7,argument_binding,19,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,19,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,19,simple_python_97,1.0,0.0,1.0
1.7,argument_binding,19,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_102,1.0,0.0,1.0
1.7,argument_binding,20,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,20,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,20,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,20,simple_python_170,1.0,0.0,1.0
1.7,argument_binding,20,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_237,1.0,0.0,1.0
1.7,argument_binding,20,simple_python_239,1.0,0.0,1.0
1.7,argument_binding,20,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,20,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,20,simple_python_97,1.0,0.0,1.0
1.7,argument_binding,20,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_102,1.0,0.0,1.0
1.7,argument_binding,21,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,21,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_143,1.0,0.0,1.0
1.7,argument_binding,21,simple_python_15,1.0,0.0,1.0
1.7,argument_binding,21,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,21,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_207,1.0,0.0,1.0
1.7,argument_binding,21,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_275,1.0,0.0,1.0
1.7,argument_binding,21,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_77,1.0,0.0,1.0
1.7,argument_binding,21,simple_python_86,1.0,0.0,1.0
1.7,argument_binding,21,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,21,simple_python_98,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,22,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_143,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_15,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,22,simple_python_170,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,22,simple_python_228,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_237,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,22,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,22,simple_python_288,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_366,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,22,simple_python_44,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_77,1.0,1.0,0.0
1.7,argument_binding,22,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,22,simple_python_97,1.0,0.0,1.0
1.7,argument_binding,22,simple_python_98,1.0,0.0,1.0
1.7,argument_binding,23,simple_python_102,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,23,simple_python_129,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_143,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_15,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,23,simple_python_170,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_207,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_228,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_237,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_239,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_275,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_288,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_366,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_398,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_44,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_77,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_86,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_97,1.0,1.0,0.0
1.7,argument_binding,23,simple_python_98,1.0,1.0,0.0
1.7,argument_binding,24,simple_python_102,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_112,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_129,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_143,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_15,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_158,0.0,0.0,0.0
1.7,argument_binding,24,simple_python_170,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_207,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_228,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_237,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_239,1.0,0.0,1.0
1.7,argument_binding,24,simple_python_275,1.0,0.0,1.0
